image_name,count,avg_dist,min_dist,max_dist,head_locations
IMG_213.jpg,36,410.77305576487225,14.967449968143677,945.6788709117435,"273.12,584.87;349.78,541.66;480.80,566.75;578.36,608.56;627.15,721.46;819.50,439.91;763.74,420.40;714.96,347.92;650.84,324.22;525.40,211.32;451.53,166.72;355.35,198.78;309.35,177.87;337.23,170.90;333.05,130.48;309.35,122.12;119.79,269.86;82.16,208.53;225.72,13.40;411.10,81.70;433.41,91.45;565.82,104.00;407.45,13.57;421.04,19.84;546.48,23.68;570.52,21.94;615.82,32.74;804.69,97.90;825.59,76.29;871.59,24.37;896.33,34.13;913.06,155.74;936.75,136.93;990.41,129.61;1007.49,127.87;1021.43,98.60"
IMG_212.jpg,111,393.7136635152975,0.8807339449542724,1105.7071607008563,"157.22,416.30;276.12,386.36;285.81,246.32;318.40,263.06;172.19,136.23;164.27,108.93;189.81,112.45;213.59,108.93;22.47,190.84;13.66,157.37;3.09,191.72;38.32,73.70;210.07,80.74;314.87,75.46;359.79,73.70;397.66,90.43;409.99,116.85;446.10,151.20;495.42,145.92;-60.32,411.02;561.48,81.62;584.38,111.57;582.62,319.42;706.80,258.65;719.13,429.51;841.55,330.87;858.29,258.65;808.08,227.83;877.66,153.84;916.41,152.08;891.75,101.88;949.00,77.22;908.49,93.96;932.27,293.00;1025.62,293.88;1024.74,293.88;1021.22,294.76;816.89,737.77;69.88,46.18;246.91,53.22;275.53,44.85;67.61,16.73;61.11,13.97;55.50,20.58;34.47,11.33;25.22,16.51;128.05,23.22;117.04,38.30;107.35,18.82;93.04,12.10;82.69,16.73;124.74,11.00;111.69,5.87;149.75,13.20;161.20,14.52;174.96,76.62;175.50,11.44;198.73,13.20;218.10,15.18;228.34,12.10;237.04,10.34;264.67,14.08;274.91,26.30;284.38,21.68;207.26,6.68;183.12,3.45;305.84,21.93;306.07,40.15;353.35,19.37;379.00,25.97;397.61,28.62;404.21,9.02;444.95,17.06;479.62,22.23;387.18,6.12;428.21,1.36;537.48,28.23;504.89,25.59;550.25,29.33;661.22,70.29;630.18,39.02;613.88,57.51;600.23,21.84;654.18,38.14;676.63,22.51;707.68,30.43;718.47,65.00;736.30,38.58;717.37,18.10;760.30,30.21;754.14,67.86;793.99,32.85;936.71,17.83;955.20,43.04;970.73,33.79;971.94,14.74;813.59,50.41;847.28,20.36;854.76,9.02;888.12,10.56;837.92,99.51;165.15,29.44;239.13,5.66;255.42,6.10;219.75,3.90;283.17,5.22;310.91,3.02;497.62,8.74;639.86,12.05;801.92,5.88;530.99,121.31"
IMG_211.jpg,34,346.45145023159796,13.056435161108663,1295.8502161833799,"357.92,53.83;374.10,75.62;297.59,16.29;332.60,13.75;459.75,71.00;472.74,45.02;438.40,18.60;513.92,35.00;526.03,12.54;589.55,62.30;601.66,37.97;613.11,31.70;579.86,17.50;549.70,18.27;645.92,38.74;718.60,144.92;717.44,53.78;761.26,63.47;387.05,212.89;360.68,189.23;363.01,156.65;360.29,134.93;358.74,108.56;389.38,254.00;428.94,301.32;475.14,369.77;855.23,472.94;851.46,74.91;1006.91,96.93;1019.90,399.02;958.69,656.74;-252.01,404.10;334.16,64.48;927.49,131.99"
IMG_210.jpg,165,349.453594622839,1.3939125054544204,1040.8332650558498,"578.23,755.07;523.38,624.16;403.69,571.79;224.16,475.79;3.07,315.90;1.82,282.23;42.96,277.87;63.53,321.51;86.60,245.46;134.60,250.44;153.92,289.72;171.38,290.96;183.85,246.08;216.26,241.09;236.83,243.59;257.40,237.98;264.26,291.59;256.78,310.29;343.43,311.53;350.29,304.05;371.48,294.08;374.60,262.91;434.44,322.75;479.33,314.03;471.85,235.48;435.69,241.09;364.62,208.68;349.04,210.55;324.73,218.03;324.10,206.18;312.26,201.82;296.05,228.00;124.00,127.17;150.49,128.10;155.79,134.34;147.38,138.08;165.14,160.21;197.56,124.36;206.91,133.72;210.34,131.53;225.30,134.34;228.10,127.17;229.35,126.55;240.26,129.66;244.62,150.55;253.04,156.47;261.77,152.10;275.17,157.09;292.94,154.29;263.33,129.66;266.44,128.10;256.78,129.35;250.23,127.17;284.21,129.98;299.48,142.44;302.91,177.98;303.85,182.96;307.59,193.25;358.08,182.96;384.26,167.07;368.05,194.18;383.64,203.22;417.61,181.72;452.52,166.75;464.99,168.94;472.16,180.16;480.88,171.12;458.75,163.64;486.81,182.96;492.10,159.27;494.29,170.18;499.27,159.59;499.90,175.79;504.88,173.92;515.17,167.07;518.29,167.07;516.42,159.59;520.47,183.27;524.83,183.27;536.36,179.53;542.91,188.88;547.90,178.60;556.00,174.86;551.01,167.07;551.01,159.59;569.40,164.88;650.44,119.07;651.69,104.73;648.57,163.64;643.59,171.12;632.36,167.07;613.35,178.60;600.57,177.98;646.70,183.27;654.81,177.98;647.95,173.61;662.29,185.14;656.05,246.55;625.20,248.10;572.21,230.34;579.38,219.43;566.60,209.14;683.17,119.07;699.38,101.61;715.59,104.73;719.33,104.73;733.04,168.00;705.30,170.18;683.79,182.03;768.88,121.25;769.20,106.91;760.16,108.47;781.35,126.55;883.59,99.43;885.46,94.75;889.82,88.52;883.59,90.39;906.03,95.07;912.88,97.25;915.07,97.25;925.98,98.49;903.53,128.73;835.90,112.52;851.79,145.25;926.60,132.16;877.35,151.79;841.82,151.79;818.44,157.09;791.01,158.96;784.47,157.72;776.68,153.04;767.33,151.79;793.20,170.81;942.91,95.38;960.36,103.17;971.90,98.81;968.47,106.91;973.14,115.01;981.25,115.01;1012.10,103.17;1017.09,124.68;1022.70,106.91;975.95,94.44;964.73,139.01;952.26,125.30;940.73,127.48;935.43,159.90;979.07,160.83;993.40,164.26;1017.51,239.22;760.68,234.86;786.86,298.44;835.48,312.16;878.49,342.70;592.36,324.62;557.46,337.72;536.26,317.14;138.86,439.81;791.27,222.98;938.22,95.51;949.78,96.80;886.42,121.74;819.69,100.49;878.18,97.66;855.17,115.21"
IMG_21.jpg,152,377.17805382688624,4.503127764013126,1057.1174513470592,"489.07,390.84;401.57,444.31;219.30,524.51;89.27,531.80;84.41,322.79;212.00,276.61;258.18,258.38;309.22,231.65;422.23,271.75;448.97,237.73;496.36,224.36;609.37,407.85;684.71,255.95;760.06,213.42;813.52,297.27;806.23,365.32;919.25,237.73;927.75,197.63;942.33,230.44;997.02,262.03;1000.66,309.42;983.65,132.00;1003.09,112.56;995.80,59.09;972.71,55.45;949.63,62.74;956.92,12.92;988.51,25.07;995.80,16.56;864.56,118.64;884.00,101.63;904.66,88.26;896.16,42.08;909.52,46.94;880.36,10.49;843.90,1.98;832.97,53.02;854.84,55.45;820.82,44.51;774.64,36.00;741.83,49.37;726.03,45.73;693.22,37.22;676.21,49.37;651.90,29.93;667.70,33.57;732.11,71.25;769.78,74.89;775.85,62.74;481.78,122.28;512.16,87.04;534.03,104.06;9.07,208.56;12.71,142.94;44.31,152.66;17.57,87.04;60.11,67.60;63.75,49.37;55.25,32.36;71.04,27.50;55.25,8.06;72.26,8.06;90.49,44.51;117.22,36.00;124.51,23.85;98.99,18.99;102.64,36.00;156.11,36.00;175.55,23.85;196.21,23.85;180.41,4.41;224.16,50.59;179.19,67.60;158.54,100.41;117.22,106.49;71.04,108.92;88.06,132.00;169.47,122.28;194.99,151.45;231.45,151.45;248.46,125.93;281.27,114.99;310.44,121.07;327.45,151.45;287.35,149.02;383.35,164.82;395.50,151.45;423.45,123.50;352.97,70.03;363.90,40.87;234.98,37.84;239.58,23.46;248.21,21.73;287.34,25.19;258.57,19.43;266.62,17.13;335.67,46.48;292.51,51.65;297.12,74.09;278.71,89.63;320.71,70.07;343.15,15.40;369.62,21.16;365.01,13.10;399.54,14.25;408.17,17.13;432.91,5.62;436.94,24.04;442.69,33.82;455.35,23.46;421.40,1.02;-13.02,332.44;229.80,7.78;234.98,4.04;271.51,4.62;296.54,0.59;319.27,5.19;308.34,8.64;312.37,6.63;327.90,2.60;337.68,3.75;280.14,69.35;115.14,1.95;563.61,32.45;589.25,43.05;611.46,45.10;599.84,18.78;685.28,34.85;586.85,19.81;576.26,20.49;552.33,14.00;514.40,31.09;504.49,4.43;524.99,5.45;515.08,1.01;710.79,25.95;689.39,1.55;674.19,0.91;703.09,24.88;792.99,30.66;804.76,33.44;838.36,43.93;827.88,45.43;740.12,38.79;709.08,43.29;751.89,79.25;755.31,112.00;836.65,92.09;849.49,113.92;194.51,7.33;190.87,16.32;195.80,16.32"
IMG_209.jpg,74,340.61492523289,8.89259197711075,1147.8339349372004,"364.19,411.02;486.62,403.97;885.59,753.62;575.57,305.33;586.14,204.05;718.25,315.90;779.02,307.09;788.71,274.51;467.24,209.33;387.97,166.18;337.77,222.54;98.21,139.75;869.73,135.35;890.87,151.20;949.00,120.38;986.87,104.52;978.07,75.46;923.46,71.06;917.29,89.55;889.99,71.94;852.12,77.22;816.89,73.70;762.29,77.22;744.67,73.70;698.87,67.53;637.22,86.03;491.02,83.39;463.72,79.86;19.61,72.93;86.54,31.09;48.23,24.93;8.12,13.64;246.51,42.16;294.29,41.72;297.59,26.74;354.95,45.24;319.72,54.71;388.41,41.39;397.11,37.09;409.88,47.44;424.74,74.47;439.72,31.75;472.30,26.25;474.51,35.72;263.35,155.72;499.39,71.44;514.47,46.89;535.39,47.11;542.65,57.90;537.37,21.02;553.00,28.73;533.29,93.62;628.08,48.54;648.12,42.16;598.69,7.18;616.30,12.29;628.36,8.44;706.96,63.84;687.70,37.86;699.59,36.10;658.33,3.53;646.91,2.57;767.40,54.21;780.18,36.38;832.14,36.38;840.73,45.62;847.11,37.04;864.73,50.47;921.53,41.00;931.53,14.41;923.72,9.02;1020.27,31.37;191.57,1.48;989.51,6.76"
IMG_208.jpg,168,353.4707056987251,2.100274350146791,1044.1918394094519,"104.45,578.05;29.55,382.73;82.65,359.98;180.31,426.35;228.66,474.71;263.74,425.40;260.90,403.59;402.17,476.60;426.82,367.56;409.76,339.12;391.74,310.68;350.97,376.10;281.76,370.41;290.29,343.86;318.73,347.65;617.40,392.22;627.83,363.77;758.68,397.91;781.43,394.11;768.16,300.25;735.92,284.13;671.45,300.25;612.66,324.90;592.75,331.53;521.64,309.73;551.03,274.65;579.48,272.75;557.67,296.45;559.56,222.50;479.92,228.19;477.08,216.81;441.05,250.94;222.02,287.92;180.31,309.73;151.86,308.78;126.26,301.19;141.43,306.88;687.56,225.34;698.94,201.64;729.28,217.76;735.92,200.69;799.45,203.53;844.96,217.76;825.05,259.48;825.05,244.31;823.15,297.40;906.59,309.73;763.42,287.92;933.13,283.18;921.76,266.11;923.65,172.25;702.26,175.80;697.99,167.74;717.91,166.32;831.21,157.31;828.36,119.86;854.91,123.18;870.08,121.28;864.39,116.07;852.07,117.96;874.35,171.53;888.10,167.27;834.05,206.62;975.33,268.72;976.28,351.21;989.08,335.56;115.83,299.06;144.75,279.62;149.49,287.21;152.33,270.62;170.35,259.24;179.36,254.97;188.36,267.77;190.73,255.45;211.59,262.56;195.00,252.60;206.85,247.39;219.18,245.49;215.39,237.91;228.66,229.37;233.88,243.59;225.34,255.92;240.04,249.76;247.15,244.54;243.83,235.06;252.84,235.53;255.21,236.01;270.38,241.70;288.87,241.22;295.51,232.69;289.34,229.37;300.25,222.26;304.04,228.42;300.25,231.27;309.25,224.63;315.89,227.00;323.00,222.73;339.12,230.32;346.71,244.07;363.30,228.42;363.30,223.21;397.91,223.21;404.07,225.58;110.85,278.56;106.59,264.33;94.97,268.13;96.87,262.68;114.65,249.40;114.88,244.90;121.28,247.74;124.13,244.19;130.05,247.51;135.74,238.26;143.56,235.65;150.44,238.02;166.32,227.12;161.82,225.22;171.77,237.79;182.44,243.71;89.05,250.82;93.79,256.28;96.63,251.30;81.93,263.86;81.22,256.28;71.27,262.91;71.27,281.40;56.81,257.22;63.45,250.35;65.34,253.43;68.90,257.22;63.21,243.00;68.66,243.48;53.96,248.45;43.06,257.93;35.24,258.65;53.25,272.63;54.91,265.99;46.38,281.16;26.94,288.04;28.84,280.22;32.39,274.76;19.83,273.11;22.91,257.70;15.56,258.88;26.71,254.85;30.50,249.64;21.96,263.86;25.99,265.76;20.07,267.42;15.09,266.23;16.28,291.59;39.74,277.61;3.71,279.27;5.85,266.23;8.69,256.51;13.67,247.98;18.17,255.33;6.56,250.82;57.05,246.79;45.19,254.62;69.13,275.48;81.46,272.16;1016.48,516.12;1021.60,485.43;5.53,280.32;124.73,231.54;746.11,80.75;800.69,69.40"
IMG_207.jpg,188,380.1295633098051,2.5774650603434983,1106.1024916256604,"268.93,601.59;25.01,550.02;6.89,583.47;90.52,605.78;108.64,474.76;72.40,466.39;38.95,346.52;66.83,361.86;184.03,402.28;213.30,405.06;241.87,354.89;263.47,350.01;269.05,332.59;476.03,375.79;255.81,266.38;120.61,313.07;142.91,315.16;83.67,279.62;90.64,276.14;33.49,267.77;13.98,227.35;46.73,221.08;71.13,253.14;92.73,257.32;108.06,251.74;131.76,244.08;121.36,248.61;164.22,245.47;188.27,243.73;190.01,235.37;182.34,235.37;216.14,241.29;219.98,232.58;210.57,207.14;201.16,214.11;199.42,206.79;194.54,204.35;238.44,231.53;243.32,240.59;253.43,237.80;231.82,181.01;224.51,210.28;247.50,186.93;244.02,180.31;253.78,180.31;249.94,178.57;290.13,231.53;284.21,230.84;303.37,234.32;294.66,200.52;287.00,207.49;279.33,205.40;265.04,208.19;268.18,202.61;259.47,186.58;260.16,176.82;287.69,175.78;411.45,239.55;457.62,225.96;443.34,192.51;420.34,174.04;473.30,161.14;470.17,166.37;479.92,209.93;503.97,199.13;502.57,212.37;545.78,215.50;520.69,190.41;522.78,181.70;532.19,185.88;490.73,172.99;569.13,155.22;572.27,165.67;581.67,161.14;597.35,160.80;603.28,162.19;584.46,178.92;594.92,175.43;588.64,175.43;588.99,206.44;621.40,201.22;637.43,177.17;629.76,174.04;634.29,171.95;620.35,180.31;625.93,179.61;617.57,267.42;618.96,206.10;775.47,320.74;748.29,325.62;756.66,299.83;914.16,308.19;698.81,262.89;797.08,241.29;799.17,220.38;838.20,237.11;932.98,226.65;951.79,209.23;992.21,218.99;1020.79,221.08;1009.64,216.20;1020.09,227.35;1003.37,350.70;959.46,340.95;942.04,325.62;926.01,315.86;912.07,289.38;976.19,308.89;785.52,217.94;852.43,213.76;844.06,213.06;902.95,205.75;886.23,208.19;927.69,196.34;945.12,202.26;861.83,209.93;808.17,212.37;820.37,161.49;810.26,158.36;832.56,152.08;867.41,154.87;874.38,151.74;883.44,155.22;923.86,205.75;956.61,149.30;971.60,155.22;960.80,144.42;974.18,144.77;976.62,140.41;984.81,145.81;993.87,151.21;1006.59,147.90;995.26,160.97;1011.99,143.72;1021.75,143.55;997.70,136.23;944.04,131.53;937.77,143.20;929.23,141.80;940.38,148.25;934.63,146.16;931.84,152.78;926.10,156.79;914.42,158.01;923.83,151.04;897.52,160.62;983.59,141.98;991.08,138.15;1010.25,129.61;1002.76,144.24;886.66,150.17;893.28,145.99;889.80,145.29;657.17,216.55;653.69,203.66;669.02,204.35;679.82,206.10;689.23,212.02;691.67,198.78;706.31,197.04;731.39,193.90;743.24,192.16;727.56,186.58;749.86,165.67;763.10,157.66;768.33,150.69;777.39,164.63;775.65,158.01;751.95,152.08;759.97,140.59;768.68,141.63;774.60,145.12;777.04,137.45;803.53,152.08;794.38,141.80;813.02,153.48;809.01,150.69;803.96,146.68;790.37,139.37;822.25,145.81;806.57,141.46;807.45,135.53;796.99,138.49;213.56,192.58;270.50,172.46;267.93,172.68;292.33,175.78;784.85,138.00"
IMG_206.jpg,47,395.26307606247957,27.063271615810812,1068.7253636035514,"11.08,647.59;40.35,623.90;31.98,582.08;98.89,566.75;129.55,593.23;168.58,664.32;183.91,565.35;246.63,552.81;267.54,517.96;298.20,511.00;284.27,622.50;359.53,683.83;412.50,563.96;374.86,550.02;359.53,495.66;395.77,505.42;489.16,579.29;454.31,511.00;472.43,459.42;517.04,485.91;571.39,623.90;629.94,650.38;11.08,707.53;111.43,838.55;592.30,442.70;595.09,513.78;547.70,469.18;656.42,430.15;661.99,403.67;716.35,424.58;728.90,505.42;692.66,550.02;759.56,478.94;763.74,442.70;815.31,683.83;879.43,614.14;968.64,485.91;999.30,432.94;946.33,364.64;974.21,364.64;1018.81,395.31;903.13,374.40;936.58,425.97;852.95,442.70;832.04,413.43;773.50,414.82;1015.99,343.77"
IMG_205.jpg,103,321.00791045116847,2.9983077074189395,1000.2331400107963,"134.79,548.66;101.61,542.02;431.56,648.22;480.87,642.53;390.79,519.27;411.65,536.33;495.09,506.94;610.76,512.63;652.48,598.91;802.29,743.98;355.71,495.56;359.51,478.50;433.46,463.33;440.10,454.79;503.62,458.59;545.34,465.22;542.50,478.50;584.22,432.04;143.56,281.64;149.02,281.40;137.88,286.85;158.02,287.56;162.53,286.38;170.11,285.91;167.98,291.83;178.65,282.35;182.91,281.40;181.25,305.34;184.10,299.42;191.68,306.29;190.73,303.45;171.30,325.02;181.73,324.78;198.56,321.46;184.81,366.73;114.17,357.02;104.69,358.44;212.31,384.51;235.53,381.67;243.83,384.28;223.21,383.56;255.92,359.86;81.22,358.08;324.42,395.53;326.32,389.37;322.05,366.14;302.62,354.29;335.33,365.67;371.36,388.42;447.21,406.91;412.13,362.35;472.81,416.39;484.19,381.79;495.56,379.65;529.70,383.92;539.65,385.82;555.77,364.01;608.87,398.62;615.03,388.66;627.83,391.03;630.20,379.65;646.32,367.80;649.64,360.22;662.44,327.03;652.96,322.76;645.85,317.55;664.81,322.76;676.19,317.08;697.99,313.76;699.89,311.39;689.93,324.19;693.25,322.29;689.93,331.30;680.93,336.99;685.67,331.30;698.94,339.36;705.11,340.31;708.90,332.25;712.69,317.55;718.38,316.13;720.28,319.92;724.54,307.12;727.39,313.76;721.22,334.14;722.17,341.25;742.08,338.41;747.77,332.25;751.09,328.45;750.14,359.27;670.97,409.52;662.91,409.52;654.38,381.08;644.90,420.42;780.96,458.35;794.23,436.07;795.65,362.59;944.99,665.88;965.61,635.30;976.28,599.15;971.30,402.29;920.33,413.55;918.20,311.27;1016.69,712.16"
